Temperature,Humidity,SoilMoisture,Crop,Irrigation_Needed
21.1,47.1,46.7,Wheat,No
17.5,51,46.6,Wheat,No
21.8,38.1,45.4,Wheat,No
18.3,41.5,44.7,Wheat,No
19.4,43.6,45.9,Wheat,No
20.4,41.1,50.5,Wheat,No
23.3,53.7,47,Wheat,No
25.2,40.7,51.7,Wheat,No
21,42.2,50.1,Wheat,No
19.7,46,43.4,Wheat,No
20.9,39,52.2,Wheat,No
21.5,43,52.7,Wheat,No
19.5,46.6,46.7,Wheat,No
23,43.3,51.4,Wheat,No
20.4,44.5,47.1,Wheat,No
20.8,42.4,50.3,Wheat,No
21.1,37.4,45.8,Wheat,No
20.7,46.6,44,Wheat,No
21.4,53.8,48.7,Wheat,No
19,45.1,49.6,Wheat,No
19.1,46.1,48.7,Wheat,No
18.2,48.5,46.1,Wheat,No
20.7,38.7,48.7,Wheat,No
21.3,53.5,50.9,Wheat,No
20.8,46,49.9,Wheat,No
22.8,53.2,50.6,Wheat,No
20,41.3,47.8,Wheat,No
21.1,54.1,53.9,Wheat,No
18.2,48.9,46.1,Wheat,No
19.4,47.8,51.6,Wheat,No
21.2,46.2,53.9,Wheat,No
21.4,43.8,51.6,Wheat,No
19.5,51,49.3,Wheat,No
19.9,45.7,48.2,Wheat,No
17.5,35.2,53.5,Wheat,No
19.4,39.4,45.3,Wheat,No
21.5,44.1,46.8,Wheat,No
21,46.5,48.7,Wheat,No
20.8,44.7,54.1,Wheat,No
20.1,51.1,51.3,Wheat,No
20,35.2,46.8,Wheat,No
18.9,45.7,49,Wheat,No
21.2,35.9,48,Wheat,No
20.7,48.8,47.6,Wheat,No
20.8,44.5,53.3,Wheat,No
19.1,47.1,45.4,Wheat,No
16.4,40.7,55.4,Wheat,No
21.8,51.4,52.8,Wheat,No
19.2,50.2,53.6,Wheat,No
18.6,47.9,48.5,Wheat,No
21.2,44.4,49.5,Wheat,No
19.3,47.9,45.2,Wheat,No
21.8,41.5,48.3,Wheat,No
21,49.3,51.6,Wheat,No
21.1,53.2,54.3,Wheat,No
17.7,50.4,46.3,Wheat,No
22,41.4,48.8,Wheat,No
20.4,46.8,49.5,Wheat,No
19.4,38.5,45.3,Wheat,No
20.2,47.9,52,Wheat,No
17,47.3,47.6,Wheat,No
20.7,35.7,49.3,Wheat,No
18.3,39.2,48.5,Wheat,No
17.7,43.6,47.4,Wheat,No
17.5,43.5,50,Wheat,No
21.9,39,49.3,Wheat,No
19,46.9,48.8,Wheat,No
22.6,46.3,47.6,Wheat,No
19.1,44,51.1,Wheat,No
17.2,41.2,55.5,Wheat,No
18.1,50.2,50.5,Wheat,No
22.1,53.3,53.3,Wheat,No
19.7,42.6,45.4,Wheat,No
19.1,41.9,50.5,Wheat,No
20.3,47.5,46.3,Wheat,No
20.8,43.2,45.1,Wheat,No
21.9,44.3,47.5,Wheat,No
22.4,48.7,54,Wheat,No
19.4,35.5,53.2,Wheat,No
17.8,51.6,50.8,Wheat,No
19.3,45.4,44.9,Wheat,No
20.4,42.9,49.3,Wheat,No
18.4,44.6,51,Wheat,No
18.4,44.8,50.6,Wheat,No
20.6,36.3,43.9,Wheat,No
19.9,52.5,47,Wheat,No
20.1,45.2,49.8,Wheat,No
18.7,47.2,51.8,Wheat,No
19.6,49.8,42.7,Wheat,No
18.5,39.9,49.5,Wheat,No
21.5,47.4,50.5,Wheat,No
21.7,43.7,52.8,Wheat,No
16.9,49.2,52.3,Wheat,No
18.5,34.4,51.9,Wheat,No
17.5,44.5,47.3,Wheat,No
18.9,42,43.6,Wheat,No
19.9,47.2,48.7,Wheat,No
17.6,47.4,53.3,Wheat,No
18.5,41.5,54.6,Wheat,No
18.3,41.4,52.4,Wheat,No
20.3,44.4,51.4,Wheat,No
20.1,40.5,51.3,Wheat,No
18.8,49.2,48.1,Wheat,No
20.3,43.2,49.6,Wheat,No
19.1,30.5,55.6,Wheat,No
19.5,43.1,46.9,Wheat,No
22.8,39.8,55.4,Wheat,No
22.2,36.8,48.9,Wheat,No
17.8,38.8,54.4,Wheat,No
21.4,45.5,45.3,Wheat,No
21.4,51.6,52,Wheat,No
18.1,46.6,47.5,Wheat,No
21.4,42,45.3,Wheat,No
22.6,47.3,50.7,Wheat,No
18.1,42.7,53.4,Wheat,No
18.5,41.5,47.2,Wheat,No
21.7,39.2,45,Wheat,No
20.5,36.2,49.7,Wheat,No
20.9,43.1,49.7,Wheat,No
20.6,45.8,51.8,Wheat,No
20.7,44.5,53.2,Wheat,No
17.8,42.9,49.8,Wheat,No
21.7,40.3,56.2,Wheat,No
21.9,48,50.7,Wheat,No
19.6,38.4,48.8,Wheat,No
19.9,48.9,44.6,Wheat,No
17.4,40,49.1,Wheat,No
20.9,41.2,48.9,Wheat,No
21,37.7,53.2,Wheat,No
19.9,42.5,51.5,Wheat,No
21.9,49.9,46.1,Wheat,No
19.4,47.6,50.6,Wheat,No
20.9,49.9,52.2,Wheat,No
18.3,47.6,55.1,Wheat,No
20,39.5,53,Wheat,No
19.7,43.3,52.5,Wheat,No
20.4,41.1,50.2,Wheat,No
19.4,51.7,51.3,Wheat,No
19.8,39,54.2,Wheat,No
21.4,49.5,45.6,Wheat,No
19.3,49.5,48.8,Wheat,No
17.3,54.1,47.4,Wheat,No
22.9,43,51.3,Wheat,No
22.3,48.6,54.1,Wheat,No
17.8,56.4,48,Wheat,No
21.1,41.9,42,Wheat,No
19.2,37.3,48.6,Wheat,No
20.4,35.6,53,Wheat,No
20.5,48.6,51.8,Wheat,No
19.6,35.6,51.4,Wheat,No
18.7,43.1,49.1,Wheat,No
18.8,47.2,45.7,Wheat,No
18.5,45.9,51.7,Wheat,No
18.6,47.1,47.2,Wheat,No
19.9,46.1,57.3,Wheat,No
18.8,51.4,51.9,Wheat,No
21.1,40.2,48.1,Wheat,No
22.5,41.6,48,Wheat,No
19,41.1,49.7,Wheat,No
20.4,49.2,49.2,Wheat,No
20.8,49.5,53.7,Wheat,No
20.8,47.3,50.6,Wheat,No
20.1,50.9,47.6,Wheat,No
21.2,39.1,56.3,Wheat,No
20.8,53.3,50.2,Wheat,No
17.9,52.6,52.6,Wheat,No
21.4,48.7,48,Wheat,No
21.5,53.9,51.2,Wheat,No
18.7,36.7,51,Wheat,No
20.1,42.4,43.7,Wheat,No
21.1,41.3,56.7,Wheat,No
19.7,48.6,54.3,Wheat,No
21.8,39.7,48.7,Wheat,No
23.9,48.8,46.3,Wheat,No
18.7,51.9,51.2,Wheat,No
17.7,48.5,50.3,Wheat,No
20.5,46.4,51.2,Wheat,No
21.2,40.1,50.6,Wheat,No
19.6,40.8,51.7,Wheat,No
22.4,51.2,54.8,Wheat,No
17.8,48.9,51.9,Wheat,No
21.2,44.8,46.5,Wheat,No
19,42.9,54.5,Wheat,No
22.9,34.9,55.5,Wheat,No
23.3,39.6,60.5,Wheat,No
18.7,54.6,46.3,Wheat,No
19.1,38.6,50.8,Wheat,No
21.4,45.9,43.1,Wheat,No
19.4,50,51.8,Wheat,No
19.9,38.7,48.2,Wheat,No
20,45.9,56.4,Wheat,No
16.8,49.7,47.4,Wheat,No
20,45.1,44.4,Wheat,No
18.9,59.3,48.4,Wheat,No
19.2,36.7,43.4,Wheat,No
22.4,50.3,52.5,Wheat,No
17.9,44.1,43.1,Wheat,No
21.4,48.9,50.1,Wheat,No
19.5,47.2,43.1,Wheat,No
19.5,41.3,48.9,Wheat,No
21.3,46.1,55.5,Wheat,No
20.6,35.7,51.2,Wheat,No
21,48,47.1,Wheat,No
21.6,46.5,49.9,Wheat,No
19.4,48.2,50.1,Wheat,No
19,50.3,51.6,Wheat,No
18.2,46.8,45.4,Wheat,No
18.6,45.7,52,Wheat,No
24.9,40.6,41,Wheat,No
22.1,41.4,47.9,Wheat,No
17.7,50.9,48.4,Wheat,No
17.8,52.2,52.1,Wheat,No
20.8,43.8,50.1,Wheat,No
20.9,45.2,45.3,Wheat,No
20.9,40.5,46.7,Wheat,No
19.6,50.9,50.7,Wheat,No
19.8,48.3,49.7,Wheat,No
20.5,54.7,48.1,Wheat,No
20.1,40.6,48.4,Wheat,No
16.3,43.1,52.3,Wheat,No
19.6,46.2,48.3,Wheat,No
18.6,48.2,49.7,Wheat,No
20.3,43.9,57.2,Wheat,No
25,40.6,45.3,Wheat,No
20.6,49.4,43.8,Wheat,No
19.5,48.6,52.6,Wheat,No
21.5,40.4,47.7,Wheat,No
20.8,51.8,48.9,Wheat,No
20.7,50.9,47.4,Wheat,No
21,45.7,49.1,Wheat,No
23.4,45.4,55.3,Wheat,No
18.1,47.8,52.7,Wheat,No
20.8,40.7,52.9,Wheat,No
18.5,45.2,45.3,Wheat,No
20.9,34.2,46.2,Wheat,No
18.5,49.4,40.5,Wheat,No
19.3,37.2,47.3,Wheat,No
19.5,52.5,53.2,Wheat,No
21.6,43.3,51.7,Wheat,No
21.5,43.9,49.3,Wheat,No
17.9,41.9,49.9,Wheat,No
20.1,43.6,47.7,Wheat,No
18.8,52.1,50.7,Wheat,No
17.9,32.6,52.6,Wheat,No
19.6,51.4,44.6,Wheat,No
19.5,46.7,51,Wheat,No
24,39,53.1,Wheat,No
20.7,39.6,48.6,Wheat,No
17.7,53.4,52.3,Wheat,No
19.1,40.3,59.4,Wheat,No
21.7,39.2,49.7,Wheat,No
23.5,50.7,51.3,Wheat,No
17.4,46.7,47.5,Wheat,No
16.9,40.3,50.6,Wheat,No
23.1,46.1,51.5,Wheat,No
20.6,39.9,50.6,Wheat,No
18.6,50.5,46.6,Wheat,No
20.9,50.3,50.7,Wheat,No
15.6,47.7,54.9,Wheat,No
20,46.8,51.5,Wheat,No
20.5,53.8,53.2,Wheat,No
21.5,45,49.2,Wheat,No
18.3,39.1,52.5,Wheat,No
20.1,47.2,50.9,Wheat,No
18.5,55.4,46.8,Wheat,No
20.4,39.9,51.1,Wheat,No
18.5,43.2,46.7,Wheat,No
19.3,47.1,47.9,Wheat,No
18.3,44.7,50.6,Wheat,No
21.1,40.1,51,Wheat,No
21.4,50.6,46,Wheat,No
19.6,56.6,53.5,Wheat,No
20.1,46,51.9,Wheat,No
17.6,40.5,47.7,Wheat,No
19.5,37.3,44.9,Wheat,No
19.9,46.3,49.5,Wheat,No
24.4,50.5,48.5,Wheat,No
18.1,47.4,50.4,Wheat,No
22.4,45,48.8,Wheat,No
21.7,42.1,43.3,Wheat,No
20.5,39.5,48.7,Wheat,No
22.9,49.2,49,Wheat,No
20.6,49.6,52.1,Wheat,No
20.6,37.3,47.7,Wheat,No
19.9,52.9,55.6,Wheat,No
22,47.9,43.6,Wheat,No
21.8,52,54.4,Wheat,No
19,38.3,49.3,Wheat,No
17.8,38.2,52.9,Wheat,No
19.7,44.3,50.3,Wheat,No
18.7,47.5,53.8,Wheat,No
19.9,54,48.7,Wheat,No
22.1,48.5,46.3,Wheat,No
19.2,43.8,54.7,Wheat,No
19.9,39.9,49.6,Wheat,No
20.1,51.2,50.7,Wheat,No
21.4,40.2,54.1,Wheat,No
16.3,53.1,46.6,Wheat,No
19,43.6,52,Wheat,No
20.4,53,48,Wheat,No
22,48.4,49.6,Wheat,No
19.2,44.3,50.2,Wheat,No
16.9,42.4,45,Wheat,No
21,43.3,47.4,Wheat,No
18.9,47.1,54.5,Wheat,No
18,45.4,53,Wheat,No
19,42,49.8,Wheat,No
19.7,44.2,50.8,Wheat,No
19,45.4,49,Wheat,No
16.3,34.4,54.5,Wheat,No
21.5,47.3,49.3,Wheat,No
22.1,40.1,50.8,Wheat,No
21.1,39.2,53.8,Wheat,No
18.1,36.6,47.4,Wheat,No
19.7,36,55.2,Wheat,No
20,38.2,44.9,Wheat,No
21,41.5,55.4,Wheat,No
21.1,54.8,48.8,Wheat,No
18.8,42.4,49.2,Wheat,No
20.1,45.9,43.7,Wheat,No
20.8,47,48.5,Wheat,No
22.4,45.7,46.5,Wheat,No
21.2,44.6,48,Wheat,No
21.3,39,49.5,Wheat,No
20.1,52.3,53.2,Wheat,No
22.4,54,50.7,Wheat,No
20.7,36.6,51,Wheat,No
18.6,39.9,46.3,Wheat,No
22.3,43.6,47.1,Wheat,No
21.2,40.2,56,Wheat,No
19.3,47.5,47.5,Wheat,No
19.2,41.4,55.5,Wheat,No
20.5,55.8,49.2,Wheat,No
20.8,51,50,Wheat,No
20.3,46.1,53.6,Wheat,No
20.5,50.1,54.2,Wheat,No
22.8,50.5,49.6,Wheat,No
21.8,42.2,48.7,Wheat,No
20.3,40.9,49.8,Wheat,No
21.6,45.4,51.1,Wheat,No
18.3,49.3,53,Wheat,No
20.7,45.7,50,Wheat,No
23,37.1,52.1,Wheat,No
19.6,41,55.5,Wheat,No
18.6,44.6,51.3,Wheat,No
18.9,44.6,51,Wheat,No
18.2,54.9,44.9,Wheat,No
18.7,38.1,41.2,Wheat,No
19.4,47.5,51.3,Wheat,No
17.7,52.4,49.7,Wheat,No
20,56.4,48.3,Wheat,No
21.5,43,50.8,Wheat,No
18.5,47.5,49.8,Wheat,No
22.5,47.8,53.8,Wheat,No
20.9,46,50.3,Wheat,No
21.7,44.5,47.5,Wheat,No
18.9,47.2,53.3,Wheat,No
21.4,32.3,49.3,Wheat,No
18.2,48.4,51.8,Wheat,No
21.5,45.6,48.4,Wheat,No
20.3,43.9,47.8,Wheat,No
20.9,55.2,50.3,Wheat,No
18,41.6,50,Wheat,No
18.5,43,51.6,Wheat,No
21,55,49.1,Wheat,No
18.4,40.8,43.9,Wheat,No
20.8,42.2,48.6,Wheat,No
17.7,44.3,52.6,Wheat,No
21.4,49.2,49,Wheat,No
17.9,46,49.2,Wheat,No
20.9,38.5,53.3,Wheat,No
21,42.3,47.6,Wheat,No
18.8,42,44.9,Wheat,No
21,44.6,49.5,Wheat,No
20.4,47.1,48.4,Wheat,No
19.1,47.1,46.8,Wheat,No
18.3,36.1,49.4,Wheat,No
16.7,50.3,51.6,Wheat,No
20.6,46.3,50,Wheat,No
17.4,51.9,51,Wheat,No
20.2,47.2,56,Wheat,No
19.6,50.5,48.9,Wheat,No
21.1,47.3,50.9,Wheat,No
19.5,51.7,48.3,Wheat,No
19.5,47.6,47.2,Wheat,No
21.2,44.5,48.1,Wheat,No
20.6,56.4,48.4,Wheat,No
20.5,49.4,51.2,Wheat,No
20.8,47.9,57.8,Wheat,No
17.4,38.6,47.6,Wheat,No
21.3,38.6,48.6,Wheat,No
21,46.5,49.8,Wheat,No
18.3,45.7,51.3,Wheat,No
19.6,41.9,50.9,Wheat,No
19.9,45.7,54.3,Wheat,No
19.8,52.9,41.9,Wheat,No
20.6,48.5,42,Wheat,No
22.4,39.3,48.3,Wheat,No
21.8,44.4,53.7,Wheat,No
17.8,41,44.8,Wheat,No
21,43.1,40,Wheat,Yes
22.2,42.9,51.9,Wheat,No
20.6,42.6,50.8,Wheat,No
21.8,38.7,46.4,Wheat,No
23.4,44.4,46.7,Wheat,No
21.7,42.2,46.8,Wheat,No
20.4,30.4,50.4,Wheat,No
21.7,55.3,47.9,Wheat,No
20.2,50.4,51.6,Wheat,No
20,43.1,40.5,Wheat,No
19.4,45.1,47.1,Wheat,No
22.6,39.1,46.2,Wheat,No
18.6,53.5,49.1,Wheat,No
22.6,54.5,48.2,Wheat,No
20.8,45.8,52.7,Wheat,No
17.7,50.1,43.8,Wheat,No
20.6,45.9,50.2,Wheat,No
16.5,38.3,51.9,Wheat,No
21,42.9,56.2,Wheat,No
21.5,45.7,48.4,Wheat,No
19,42.7,51.1,Wheat,No
20.2,43.9,44,Wheat,No
23.3,44.5,42,Wheat,No
19.2,44.6,52.8,Wheat,No
18.2,45.3,50,Wheat,No
22.5,39.7,53.9,Wheat,No
23.3,41.4,45.4,Wheat,No
20,38.6,51.7,Wheat,No
21.7,49.9,56.2,Wheat,No
22.2,34.5,51.4,Wheat,No
18.8,50.8,50.9,Wheat,No
19.2,51.9,50,Wheat,No
22.1,43.5,44.8,Wheat,No
22.8,32,54.5,Wheat,No
20.9,43.2,48,Wheat,No
18.5,44.7,51.7,Wheat,No
23.3,39.9,44.8,Wheat,No
19.1,42.4,46.1,Wheat,No
19.4,52.7,54.8,Wheat,No
20.6,48.3,48.8,Wheat,No
22.6,40.4,54.8,Wheat,No
21.4,37,49.7,Wheat,No
20.7,43.4,43.9,Wheat,No
20.8,43.9,53,Wheat,No
20.1,47.5,48,Wheat,No
20.9,42.3,52.3,Wheat,No
15.8,47.6,50.1,Wheat,No
19.5,54.7,44.9,Wheat,No
20.4,49.1,50.5,Wheat,No
18.1,44.8,57.3,Wheat,No
20.6,44.1,51.6,Wheat,No
19.7,43.2,49.8,Wheat,No
22.9,50.9,53.6,Wheat,No
22.6,41.9,50.7,Wheat,No
19.2,45.2,50.7,Wheat,No
19.7,45.3,46.4,Wheat,No
19.9,42.5,50.8,Wheat,No
19.2,38.1,53.5,Wheat,No
20.3,46.6,47.2,Wheat,No
18.7,44.7,54.7,Wheat,No
18.1,47.5,49.7,Wheat,No
21,42.3,47,Wheat,No
21,51.1,53.3,Wheat,No
18.7,40.6,49,Wheat,No
21.5,53.6,52.5,Wheat,No
18.9,36.3,49,Wheat,No
20.4,47.2,49.8,Wheat,No
21.4,47.4,51.6,Wheat,No
19.9,41,51,Wheat,No
20.8,47.1,43.3,Wheat,No
19.1,51.4,46.3,Wheat,No
19.7,33.9,53.1,Wheat,No
19.7,47.5,49.6,Wheat,No
18.8,32.5,48.3,Wheat,No
19.7,40.2,45.5,Wheat,No
17.4,53.1,46.4,Wheat,No
19.2,42.1,43.3,Wheat,No
19.5,39.1,49.7,Wheat,No
19.6,44,48,Wheat,No
19.6,55.3,46.8,Wheat,No
19.9,35.8,49.8,Wheat,No
20.8,39.7,51.2,Wheat,No
21.5,52.5,57,Wheat,No
18.9,54.3,45,Wheat,No
18,44.5,53.9,Wheat,No
18.3,38.8,53.2,Wheat,No
19.2,55.5,47.4,Wheat,No
19.4,53,50.7,Wheat,No
18.7,48.4,48.5,Wheat,No
17.8,40.9,50.6,Wheat,No
19.2,44.8,55,Wheat,No
20.3,44.2,52,Wheat,No
21,46.7,51.7,Wheat,No
19.1,52.3,48.6,Wheat,No
19.3,49.4,45.1,Wheat,No
18.5,39.6,49.3,Wheat,No
19.9,51.9,54,Wheat,No
18.6,46.6,44.9,Wheat,No
21,48.4,46.5,Wheat,No
17,52.3,50.4,Wheat,No
19.4,39.4,46.7,Wheat,No
20.5,44.8,47.4,Wheat,No
20.3,42.3,48.6,Wheat,No
24.5,37.2,45.4,Wheat,No
20.6,46.7,46.8,Wheat,No
18.3,57.6,52.3,Wheat,No
19.8,35.8,45.6,Wheat,No
17,44.8,44.7,Wheat,No
19.9,48.2,47.9,Wheat,No
18.6,45.6,52.4,Wheat,No
21.5,44.4,49.3,Wheat,No
19.1,38.5,48.5,Wheat,No
19.8,46.2,50.1,Wheat,No
18.9,41.2,44.2,Wheat,No
22.9,34.1,51.6,Wheat,No
19.5,51,51.3,Wheat,No
23.1,49.8,48.6,Wheat,No
21.4,45.3,53.4,Wheat,No
20.8,46.1,46.2,Wheat,No
20.6,50.4,53.8,Wheat,No
20.7,46.1,50.5,Wheat,No
16.8,49.5,48.9,Wheat,No
19.5,43.5,49.9,Wheat,No
21.4,51.6,49.6,Wheat,No
19.9,46.6,54.1,Wheat,No
17.7,46,46.4,Wheat,No
19.9,38.6,47.5,Wheat,No
22.8,46.4,53.5,Wheat,No
22.1,40.8,48,Wheat,No
19.9,41.8,53,Wheat,No
21.6,40.9,55.7,Wheat,No
19.4,39.7,48.7,Wheat,No
17.2,55.6,52.3,Wheat,No
18.5,51.7,46.2,Wheat,No
22.6,54.6,52.5,Wheat,No
19.5,38.9,50.7,Wheat,No
19.6,45.4,51.6,Wheat,No
19.5,38.5,47.8,Wheat,No
23.2,41.5,44.5,Wheat,No
22.7,40.4,51.7,Wheat,No
23.7,51.2,43.1,Wheat,No
19.7,43,48.9,Wheat,No
20.5,50.3,53.1,Wheat,No
17.5,48,50.6,Wheat,No
22.5,56.5,56.5,Wheat,No
18.1,37.6,53.4,Wheat,No
20.4,51.3,47.8,Wheat,No
18.2,50.7,50.1,Wheat,No
19,40.1,49.8,Wheat,No
18.6,50,44.7,Wheat,No
19,46.7,46.9,Wheat,No
19.1,43.9,48.1,Wheat,No
19.1,40.9,43.2,Wheat,No
21.4,41.4,50.2,Wheat,No
18.2,55.2,49.2,Wheat,No
20.4,45,44.4,Wheat,No
22,48.9,51.3,Wheat,No
19.1,41,52.4,Wheat,No
18.8,41.1,50.8,Wheat,No
19.6,50.4,48.9,Wheat,No
22,38.3,52,Wheat,No
20.3,42.9,52.3,Wheat,No
19.1,45.2,51,Wheat,No
20.8,45.6,47.3,Wheat,No
18.2,44.1,50.9,Wheat,No
21.1,47,54,Wheat,No
20.7,48.5,48,Wheat,No
19.5,48.7,57,Wheat,No
18.6,40.1,48.2,Wheat,No
18.5,43.6,50.1,Wheat,No
20.9,51,47.8,Wheat,No
22,49.5,50.7,Wheat,No
18.9,38.1,44.2,Wheat,No
20.8,46.8,48.2,Wheat,No
16.5,35.1,46.4,Wheat,No
19,45.2,50.5,Wheat,No
19.9,54.5,53.3,Wheat,No
18.5,40.3,52.2,Wheat,No
18.4,40.8,42.1,Wheat,No
18.9,48.8,56.8,Wheat,No
20.5,37.3,51,Wheat,No
19.7,41.8,47.4,Wheat,No
16.3,48,50.5,Wheat,No
16.5,41.8,50.6,Wheat,No
19,43.8,47.8,Wheat,No
20.8,48.7,50.7,Wheat,No
15.4,47.1,48,Wheat,No
19.2,46.3,48.7,Wheat,No
19.1,43.3,47.7,Wheat,No
22.3,46.9,45.2,Wheat,No
19.4,44.4,50.5,Wheat,No
20.6,47.3,52,Wheat,No
20.2,42.5,51.7,Wheat,No
16.4,44.1,52.7,Wheat,No
21.3,40.1,51.1,Wheat,No
20.4,44.8,48.2,Wheat,No
20.8,40.9,52.8,Wheat,No
26.5,39.4,45.5,Wheat,No
16.5,46.3,47,Wheat,No
22.9,46.1,46.8,Wheat,No
19.5,48.9,53.6,Wheat,No
20.5,42.8,53.1,Wheat,No
19.9,47,51.6,Wheat,No
19.3,47.8,53.6,Wheat,No
19.1,47.2,47.1,Wheat,No
20.5,40.9,51.2,Wheat,No
17.5,45.7,49.6,Wheat,No
21.3,46.8,52.8,Wheat,No
19.3,45,49.6,Wheat,No
18.1,34.6,48.7,Wheat,No
19.2,45.8,51.8,Wheat,No
22.1,56.1,52.9,Wheat,No
19.1,43.2,47.8,Wheat,No
20.6,41.4,49.8,Wheat,No
18.8,46.9,46.5,Wheat,No
21.3,46.6,41.7,Wheat,No
21.1,51,50.7,Wheat,No
23.1,38.7,52,Wheat,No
19.7,48.7,50.9,Wheat,No
21.1,48,43.5,Wheat,No
20.2,44.3,48.8,Wheat,No
22.2,46.7,42.6,Wheat,No
18.8,50.1,54.6,Wheat,No
21.2,49.4,46.4,Wheat,No
19.7,39.3,54.2,Wheat,No
19.9,49.1,53.2,Wheat,No
20.2,44.7,47,Wheat,No
20.4,45.4,46.2,Wheat,No
19.8,45.4,51.2,Wheat,No
20.4,44.2,47.2,Wheat,No
22.6,51,50.3,Wheat,No
21.6,44.6,48.4,Wheat,No
21.4,39.4,44.1,Wheat,No
19.2,43,42.6,Wheat,No
18.5,45.9,50.8,Wheat,No
21.6,51.1,48.1,Wheat,No
21.5,48,48.2,Wheat,No
22.5,40.7,52.3,Wheat,No
19,57.4,53.9,Wheat,No
19.6,46.3,49.1,Wheat,No
17.3,51.4,48.9,Wheat,No
19.3,44.2,51.7,Wheat,No
21.7,47.7,45.5,Wheat,No
19.2,49.2,50.7,Wheat,No
21.1,51.1,51.8,Wheat,No
19.7,50.3,52.3,Wheat,No
20.5,49.4,43.5,Wheat,No
18.1,43.4,47.5,Wheat,No
20.1,42.1,47.1,Wheat,No
15,46.7,50.3,Wheat,No
19.7,49.7,51.6,Wheat,No
17.3,43.9,55,Wheat,No
22,50.3,48.4,Wheat,No
21.3,52.3,48.3,Wheat,No
20.8,40.4,53.8,Wheat,No
22.5,40.8,51,Wheat,No
18.4,44.3,54.2,Wheat,No
22.9,46.5,51,Wheat,No
21.6,42.4,46.1,Wheat,No
19.6,51.8,45.6,Wheat,No
21.9,47.1,44.8,Wheat,No
18.2,45.2,52.2,Wheat,No
18.6,37.8,54,Wheat,No
19,38.4,56.2,Wheat,No
19.1,46.4,52.8,Wheat,No
18.2,34.3,53.9,Wheat,No
22,50.1,48.1,Wheat,No
19.6,44.2,46.1,Wheat,No
20.6,61.2,52.8,Wheat,No
19,56.5,51.4,Wheat,No
17,44.1,50.4,Wheat,No
20.5,44.5,51.3,Wheat,No
16.8,50,51.1,Wheat,No
19.9,53.5,54.3,Wheat,No
17.7,36.8,54.3,Wheat,No
23.3,36.1,51.8,Wheat,No
21.5,41.9,52.8,Wheat,No
20.2,47.9,51.7,Wheat,No
22.1,47.5,48.5,Wheat,No
18.6,50.3,52.5,Wheat,No
20.9,39,45.4,Wheat,No
20.3,33.4,53.5,Wheat,No
20.4,49.3,46,Wheat,No
22.1,40.9,51,Wheat,No
21.2,34.9,47.2,Wheat,No
20.5,45.7,51.8,Wheat,No
17.2,49,49.9,Wheat,No
18.4,44.4,44.7,Wheat,No
19.8,42.7,51.4,Wheat,No
20.2,44.2,48.1,Wheat,No
18.1,43.1,52.9,Wheat,No
24,38.3,50,Wheat,No
22.5,41.4,51.3,Wheat,No
21,47.6,46.8,Wheat,No
20.1,46.6,48,Wheat,No
19.6,45.8,48.5,Wheat,No
18.4,40,52.9,Wheat,No
20.1,44.1,55.6,Wheat,No
20.4,34.1,47.3,Wheat,No
17.9,45.9,53.6,Wheat,No
20.6,52.1,42.8,Wheat,No
19.7,37.6,46,Wheat,No
23.4,50.2,46.3,Maize,No
22.7,52.3,47.9,Maize,No
22.4,52.7,46.9,Maize,No
25.7,47.6,48.2,Maize,No
24.6,50.9,49.3,Maize,No
25.6,49.3,52.8,Maize,No
26.2,52.9,48.9,Maize,No
25.4,51.3,44.7,Maize,No
26.1,46.9,53.8,Maize,No
24.9,65.1,47.2,Maize,No
23,61.3,49.8,Maize,No
26.8,51.1,51.5,Maize,No
24,56.4,50.7,Maize,No
23.4,57.1,53.6,Maize,No
24.7,61,51.6,Maize,No
23.5,50.9,47.1,Maize,No
24.3,60.5,57.3,Maize,No
25.6,52.3,50.6,Maize,No
25.6,48.3,49.5,Maize,No
23.5,58.6,53.2,Maize,No
24.2,61.5,50.8,Maize,No
26.8,67.9,51.3,Maize,No
25.8,49,58.3,Maize,No
28.5,58.5,49.1,Maize,No
27,53,48.9,Maize,No
26.9,58.9,50.4,Maize,No
22.7,47.6,53.6,Maize,No
26.3,48.7,45,Maize,No
24.9,51.1,43.4,Maize,No
24.1,55.4,48,Maize,No
25.3,51.8,44.6,Maize,No
26.6,58.3,48.6,Maize,No
25.8,60.1,51.7,Maize,No
23.5,58,47,Maize,No
26.2,63.1,45.2,Maize,No
23.9,57.1,50.2,Maize,No
25.4,48.9,52.9,Maize,No
24.5,61.8,44.4,Maize,No
24.6,52,52.7,Maize,No
26.3,59.6,52.7,Maize,No
23.3,62.9,53.2,Maize,No
28.2,57.3,54.1,Maize,No
22,47.5,57.3,Maize,No
24,50.4,48.8,Maize,No
25.6,61.6,50.4,Maize,No
26,54.2,48.6,Maize,No
24.8,55.4,50,Maize,No
24.9,58.8,55.1,Maize,No
25.7,58.5,45.5,Maize,No
24.6,56.4,47.1,Maize,No
27.3,54,54.6,Maize,No
26.4,53.4,53.4,Maize,No
26.5,59.3,48.8,Maize,No
23.4,57.8,52.8,Maize,No
24.9,53.7,51.1,Maize,No
24.5,60.4,55,Maize,No
23.3,54.4,50.2,Maize,No
25.6,50.7,53.4,Maize,No
24.1,51.2,58.8,Maize,No
26.1,50.1,52,Maize,No
